Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	Sample.37	Sample.38	Sample.39	Sample.40	Sample.41	Sample.42	Sample.43	Sample.44	Sample.45	Sample.46	Sample.47	Sample.48	Sample.49	Sample.50	Sample.51	Sample.52	Sample.53	Sample.54	Sample.55	Sample.56	Sample.57	Sample.58	Sample.59	Sample.60	Sample.61	Sample.62	Sample.63	Sample.64	Sample.65	Sample.66	Sample.67	Sample.68	Sample.69	Sample.70	Sample.71	Sample.72	Sample.73	Sample.74	Sample.75	Sample.76	Sample.77	Sample.78	Sample.79	Sample.80	Sample.81	Sample.82	Sample.83	Sample.84	Sample.85	Sample.86	Sample.87	Sample.88	Sample.89	Sample.90
Sample.31	1	1	0.968120805369127	0.976510067114094	0.974832214765101	1	0.996644295302013	1	1	0.973154362416107	1	1	1	0.99496644295302	1	1	1	1	1	1	1	1	1	0.99496644295302	1	0.99496644295302	0.986577181208054	1	1	1	0	0.946308724832215	0.973154362416107	1	1	1	0.979865771812081	1	1	1	1	1	1	0.993288590604027	1	1	1	1	1	1	1	1	0.973154362416107	1	0.99496644295302	1	1	0.973154362416107	0.99496644295302	0.99496644295302	1	1	1	1	0.99496644295302	1	1	0.993288590604027	1	1	0.543624161073825	0.99496644295302	1	1	1	1	1	0.87751677852349	0.98489932885906	1	1	0.968120805369127	1	1	0.99496644295302	1	1	0.99496644295302	1	0.988255033557047
Sample.32	0.88758389261745	1	0.963087248322148	0.885906040268456	0.941275167785235	1	0.879194630872483	1	0.98489932885906	0.99496644295302	1	1	1	0.942953020134228	0.954697986577181	1	1	0.976510067114094	0.931208053691275	0.904362416107383	1	1	1	0.874161073825503	1	0.894295302013423	0.959731543624161	1	1	1	0.946308724832215	0	0.963087248322148	1	1	0.98993288590604	0.981543624161074	0.993288590604027	1	1	1	0.988255033557047	1	1	0.961409395973154	1	0.942953020134228	0.832214765100671	1	1	1	0.993288590604027	1	0.976510067114094	0.946308724832215	1	0.932885906040268	0.964765100671141	0.899328859060403	0.978187919463087	1	0.936241610738255	0.927852348993289	1	0.800335570469799	1	0.944630872483222	0.978187919463087	0.998322147651007	1	0.897651006711409	0.946308724832215	0.979865771812081	0.978187919463087	1	0.941275167785235	1	0.838926174496644	0.907718120805369	1	1	0.946308724832215	1	0.894295302013423	0.969798657718121	0.914429530201342	0.832214765100671	0.87751677852349	1	0.946308724832215
Sample.33	0.983221476510067	0.966442953020134	0.941275167785235	0.973154362416107	0.974832214765101	0.516778523489933	0.959731543624161	0.981543624161074	0.98489932885906	0.953020134228188	1	1	0.884228187919463	0.976510067114094	1	0.991610738255034	0.926174496644295	0.976510067114094	1	0.558724832214765	0.595637583892617	0.578859060402685	0.981543624161074	0.956375838926175	0.99496644295302	1	1	1	1	1	0.973154362416107	0.963087248322148	0	0.98489932885906	1	0.966442953020134	0.973154362416107	0.983221476510067	0.807046979865772	0.874161073825503	1	0.901006711409396	1	0.771812080536913	0.986577181208054	0.87751677852349	1	0.979865771812081	1	0.929530201342282	1	0.98993288590604	0.958053691275168	0.996644295302013	0.983221476510067	1	0.946308724832215	0.966442953020134	0.973154362416107	0.944630872483222	0.947986577181208	1	1	1	0.953020134228188	0.976510067114094	1	0.976510067114094	1	0.651006711409396	1	1	0.958053691275168	0.981543624161074	0.981543624161074	1	1	1	0.98993288590604	1	0.988255033557047	0.969798657718121	0.885906040268456	0.944630872483222	1	0.944630872483222	0.946308724832215	0.98993288590604	1	1
Sample.34	0.956375838926175	0.981543624161074	0.996644295302013	0.979865771812081	0.991610738255034	0.988255033557047	0.963087248322148	1	0.983221476510067	0.964765100671141	1	1	0.98489932885906	1	0.988255033557047	1	0.988255033557047	0.988255033557047	0.978187919463087	1	1	0.98489932885906	1	0.973154362416107	1	0.991610738255034	0.979865771812081	1	1	1	1	1	0.98489932885906	0	1	1	1	0.894295302013423	0.996644295302013	1	0.993288590604027	0.959731543624161	1	1	1	0.991610738255034	0.986577181208054	0.98489932885906	0.968120805369127	0.991610738255034	1	0.911073825503356	0.988255033557047	0.988255033557047	0.976510067114094	0.991610738255034	1	1	0.936241610738255	0.976510067114094	0.991610738255034	0.979865771812081	1	1	0.976510067114094	1	1	1	1	1	0.991610738255034	0.991610738255034	1	1	0.988255033557047	0.974832214765101	1	0.991610738255034	0.991610738255034	1	0.968120805369127	0.991610738255034	1	0.983221476510067	0.991610738255034	0.991610738255034	0.956375838926175	0.991610738255034	1	0.991610738255034
Sample.35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sample.36	1	1	0.98993288590604	0.974832214765101	1	0.976510067114094	0.98993288590604	1	0.98993288590604	1	1	0.973154362416107	0.946308724832215	1	0.98993288590604	0.98489932885906	1	1	0.996644295302013	0.966442953020134	0.976510067114094	0.976510067114094	1	0.959731543624161	1	1	1	1	1	1	1	0.98993288590604	0.966442953020134	1	1	0	0.993288590604027	1	0.976510067114094	0.976510067114094	1	1	1	0.942953020134228	0.966442953020134	1	0.959731543624161	1	1	0.976510067114094	1	1	1	1	1	0.968120805369127	0.98993288590604	1	1	1	1	0.991610738255034	1	1	0.98993288590604	1	1	0.983221476510067	0.904362416107383	0.976510067114094	1	1	1	0.969798657718121	0.991610738255034	0.99496644295302	1	1	1	1	1	1	0.976510067114094	0.98993288590604	1	0.986577181208054	0.98993288590604	0.98993288590604	1	1
Sample.37	0.988255033557047	1	0.973154362416107	0.954697986577181	0.979865771812081	0.991610738255034	0.978187919463087	1	0.993288590604027	0.971476510067114	1	1	1	0.988255033557047	1	0.968120805369127	1	1	0.949664429530201	0.981543624161074	1	1	1	0.981543624161074	1	1	1	1	1	1	0.979865771812081	0.981543624161074	0.973154362416107	1	1	0.993288590604027	0	1	1	1	1	1	1	0.993288590604027	1	1	1	0.988255033557047	1	1	1	1	0.979865771812081	1	1	1	0.993288590604027	0.979865771812081	0.966442953020134	1	0.983221476510067	1	1	1	0.981543624161074	1	1	0.993288590604027	1	1	1	1	1	0.988255033557047	1	0.991610738255034	1	1	0.98993288590604	1	1	0.979865771812081	1	0.954697986577181	0.993288590604027	0.993288590604027	0.951342281879195	1	1	1
Sample.38	0.973154362416107	0.969798657718121	0.998322147651007	0.979865771812081	1	0.986577181208054	0.929530201342282	1	1	0.939597315436242	1	1	0.973154362416107	1	1	1	1	0.998322147651007	1	1	1	0.983221476510067	0.979865771812081	0.964765100671141	1	1	0.981543624161074	1	1	1	1	0.993288590604027	0.983221476510067	0.894295302013423	1	1	1	0	1	0.968120805369127	1	0.996644295302013	1	1	0.969798657718121	0.991610738255034	0.993288590604027	0.973154362416107	1	1	1	0.983221476510067	0.988255033557047	0.988255033557047	0.973154362416107	1	1	0.958053691275168	0.973154362416107	0.973154362416107	1	1	1	1	0.973154362416107	1	1	1	1	1	1	1	1	1	1	1	1	1	0.976510067114094	0.991610738255034	1	1	1	1	1	1	0.922818791946309	1	1	1
Sample.39	1	1	1	1	1	0.852348993288591	1	1	1	1	1	1	0.901006711409396	1	1	0.991610738255034	1	1	1	0.802013422818792	0.802013422818792	0.827181208053691	1	1	1	1	1	1	1	1	1	1	0.807046979865772	0.996644295302013	1	0.976510067114094	1	1	0	0.954697986577181	0.996644295302013	1	1	0.937919463087248	1	1	1	1	0.996644295302013	0.949664429530201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.983221476510067	1	0.87751677852349	1	1	1	1	1	1	1	1	1	1	0.996644295302013	1	0.885906040268456	1	1	1	1	0.98993288590604	1	1
Sample.40	1	0.936241610738255	0.978187919463087	1	0.963087248322148	0.763422818791946	1	1	0.855704697986577	1	0.879194630872483	1	0.954697986577181	1	0.884228187919463	0.991610738255034	0.901006711409396	1	0.998322147651007	0.874161073825503	0.874161073825503	0.874161073825503	1	1	0.692953020134228	0.996644295302013	1	0.73489932885906	1	0.691275167785235	1	1	0.874161073825503	1	1	0.976510067114094	1	0.968120805369127	0.954697986577181	0	0.98489932885906	0.924496644295302	1	0.805369127516778	1	0.919463087248322	1	1	0.974832214765101	0.954697986577181	1	0.98993288590604	1	1	1	1	1	0.961409395973154	1	1	0.968120805369127	1	1	1	1	0.944630872483222	1	0.983221476510067	1	0.874161073825503	1	1	1	1	1	1	1	1	0.978187919463087	1	0.86744966442953	0.973154362416107	0.954697986577181	1	1	1	1	0.98993288590604	1	1
Sample.41	0.973154362416107	1	1	0.941275167785235	0.969798657718121	1	0.974832214765101	1	1	0.971476510067114	0.939597315436242	0.922818791946309	1	1	0.974832214765101	1	0.922818791946309	1	0.875838926174497	1	1	1	1	0.98489932885906	1	1	0.88255033557047	0.988255033557047	1	1	1	1	1	0.993288590604027	1	1	1	1	0.996644295302013	0.98489932885906	0	0.966442953020134	1	1	0.936241610738255	1	0.89261744966443	1	0.947986577181208	0.988255033557047	1	0.860738255033557	1	1	0.996644295302013	0.897651006711409	0.884228187919463	1	1	1	1	0.946308724832215	1	1	1	0.936241610738255	0.931208053691275	0.983221476510067	0.996644295302013	1	1	1	0.964765100671141	1	0.981543624161074	0.986577181208054	0.931208053691275	1	1	1	0.911073825503356	1	1	0.833892617449664	0.875838926174497	1	1	1	1	1
Sample.42	0.971476510067114	0.966442953020134	0.974832214765101	0.978187919463087	0.963087248322148	0.921140939597315	0.996644295302013	1	0.979865771812081	0.996644295302013	1	1	0.996644295302013	1	0.996644295302013	0.996644295302013	0.916107382550336	1	0.983221476510067	0.924496644295302	0.924496644295302	0.88255033557047	0.897651006711409	0.996644295302013	0.99496644295302	0.991610738255034	0.976510067114094	1	1	0.996644295302013	1	0.988255033557047	0.901006711409396	0.959731543624161	1	1	1	0.996644295302013	1	0.924496644295302	0.966442953020134	0	1	0.907718120805369	0.996644295302013	0.921140939597315	0.973154362416107	0.993288590604027	1	0.969798657718121	1	0.979865771812081	0.996644295302013	0.968120805369127	0.996644295302013	1	0.986577181208054	1	0.993288590604027	0.966442953020134	0.906040268456376	0.991610738255034	0.963087248322148	1	0.986577181208054	1	1	0.99496644295302	1	0.924496644295302	1	1	1	0.986577181208054	0.99496644295302	0.991610738255034	1	1	1	0.906040268456376	0.988255033557047	1	1	1	1	1	0.996644295302013	1	1	1
Sample.43	1	1	0.973154362416107	0.98993288590604	0.937919463087248	1	1	1	1	1	1	0.953020134228188	1	1	1	1	0.879194630872483	1	1	1	1	1	1	1	0.986577181208054	1	0.964765100671141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0.956375838926175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.983221476510067	1	1	1	1	1	0.981543624161074	1	1	1	1	1	1	1	0.993288590604027	1	1	1	0.983221476510067	0.991610738255034	1	1	0.988255033557047	1	1	1	1	1	1
Sample.44	1	0.966442953020134	0.993288590604027	0.981543624161074	0.993288590604027	0.721476510067114	0.996644295302013	0.988255033557047	0.996644295302013	0.993288590604027	0.931208053691275	1	0.937919463087248	1	0.931208053691275	0.98489932885906	0.926174496644295	1	1	0.790268456375839	0.790268456375839	0.790268456375839	0.988255033557047	1	0.894295302013423	1	1	0.954697986577181	1	0.931208053691275	0.993288590604027	1	0.771812080536913	1	1	0.942953020134228	0.993288590604027	1	0.937919463087248	0.805369127516778	1	0.907718120805369	1	0	0.951342281879195	0.885906040268456	1	0.978187919463087	1	0.949664429530201	1	0.958053691275168	0.993288590604027	1	1	1	0.988255033557047	0.993288590604027	0.98993288590604	0.988255033557047	0.968120805369127	1	1	1	1	0.944630872483222	1	0.976510067114094	1	0.817114093959732	1	1	0.988255033557047	0.988255033557047	0.988255033557047	1	1	1	0.993288590604027	1	0.98489932885906	0.993288590604027	0.937919463087248	0.988255033557047	1	0.988255033557047	1	0.98993288590604	1	1
Sample.45	0.978187919463087	1	1	0.961409395973154	0.974832214765101	1	0.98489932885906	0.986577181208054	0.996644295302013	0.978187919463087	0.922818791946309	0.942953020134228	1	0.993288590604027	0.944630872483222	0.98993288590604	0.934563758389262	1	0.953020134228188	1	1	1	0.986577181208054	0.993288590604027	1	1	1	0.988255033557047	1	0.996644295302013	1	0.961409395973154	0.986577181208054	1	1	0.966442953020134	1	0.969798657718121	1	1	0.936241610738255	0.996644295302013	1	0.951342281879195	0	1	0.973154362416107	1	0.969798657718121	1	1	0.906040268456376	1	1	1	0.879194630872483	0.986577181208054	1	0.98993288590604	0.986577181208054	1	0.988255033557047	0.98489932885906	1	0.971476510067114	0.812080536912752	1	0.986577181208054	0.932885906040268	1	1	1	0.986577181208054	0.974832214765101	0.986577181208054	0.981543624161074	0.98489932885906	1	1	0.996644295302013	0.988255033557047	1	1	0.986577181208054	1	0.926174496644295	1	1	1	1
Sample.46	0.991610738255034	0.966442953020134	1	0.991610738255034	1	0.87751677852349	0.991610738255034	1	1	0.991610738255034	1	1	0.991610738255034	1	1	1	0.926174496644295	0.914429530201342	1	0.885906040268456	0.885906040268456	0.87751677852349	1	0.991610738255034	0.964765100671141	1	1	1	1	1	1	1	0.87751677852349	0.991610738255034	1	1	1	0.991610738255034	1	0.919463087248322	1	0.921140939597315	1	0.885906040268456	1	0	1	0.991610738255034	1	1	1	0.98993288590604	0.991610738255034	1	0.991610738255034	1	1	1	0.991610738255034	0.991610738255034	0.968120805369127	1	1	1	0.991610738255034	1	1	1	1	0.885906040268456	1	1	1	1	1	1	1	1	1	1	0.996644295302013	1	1	1	1	0.99496644295302	0.991610738255034	1	1	1
Sample.47	0.837248322147651	0.998322147651007	0.884228187919463	0.741610738255034	0.845637583892617	1	0.880872483221476	0.99496644295302	1	0.911073825503356	0.98489932885906	0.89261744966443	0.986577181208054	0.983221476510067	0.961409395973154	1	0.937919463087248	0.958053691275168	0.840604026845638	1	1	1	0.993288590604027	0.904362416107383	1	0.974832214765101	0.795302013422819	0.979865771812081	1	1	1	0.942953020134228	1	0.986577181208054	1	0.959731543624161	1	0.993288590604027	1	1	0.89261744966443	0.973154362416107	0.956375838926175	1	0.973154362416107	1	0	0.963087248322148	0.941275167785235	0.971476510067114	1	0.968120805369127	1	1	0.996644295302013	0.942953020134228	0.966442953020134	0.973154362416107	0.993288590604027	1	1	0.701342281879195	0.916107382550336	1	1	0.98489932885906	1	0.954697986577181	0.998322147651007	1	1	1	0.99496644295302	0.969798657718121	0.959731543624161	0.916107382550336	0.98489932885906	0.991610738255034	0.98489932885906	0.988255033557047	0.953020134228188	1	0.973154362416107	0.964765100671141	0.966442953020134	0.998322147651007	1	0.991610738255034	1	1
Sample.48	0.86241610738255	1	0.874161073825503	0.914429530201342	0.998322147651007	0.988255033557047	0.911073825503356	0.974832214765101	1	0.954697986577181	1	1	0.959731543624161	0.966442953020134	0.964765100671141	0.991610738255034	1	0.976510067114094	0.979865771812081	1	1	0.983221476510067	1	0.880872483221476	0.971476510067114	0.956375838926175	0.976510067114094	1	1	1	1	0.832214765100671	0.979865771812081	0.98489932885906	1	1	0.988255033557047	0.973154362416107	1	1	1	0.993288590604027	1	0.978187919463087	1	0.991610738255034	0.963087248322148	0	0.976510067114094	1	1	0.978187919463087	0.988255033557047	0.942953020134228	0.959731543624161	0.991610738255034	1	0.951342281879195	0.874161073825503	0.931208053691275	0.961409395973154	0.916107382550336	0.98489932885906	1	0.832214765100671	1	0.974832214765101	1	0.998322147651007	1	1	0.971476510067114	0.979865771812081	0.983221476510067	1	0.926174496644295	1	0.941275167785235	0.954697986577181	1	0.993288590604027	1	1	0.986577181208054	1	0.99496644295302	0.916107382550336	0.916107382550336	1	1
Sample.49	1	0.944630872483222	1	0.973154362416107	0.986577181208054	1	1	1	1	0.969798657718121	0.969798657718121	0.969798657718121	0.912751677852349	1	0.98489932885906	1	0.969798657718121	1	0.969798657718121	1	1	1	0.968120805369127	1	0.968120805369127	1	1	0.988255033557047	1	1	1	1	1	0.968120805369127	1	1	1	1	0.996644295302013	0.974832214765101	0.947986577181208	1	1	1	0.969798657718121	1	0.941275167785235	0.976510067114094	0	0.991610738255034	1	0.976510067114094	1	1	1	0.969798657718121	1	0.988255033557047	1	0.968120805369127	1	0.974832214765101	1	1	1	0.937919463087248	0.973154362416107	1	0.998322147651007	1	1	1	1	1	0.944630872483222	0.98993288590604	0.98489932885906	1	1	1	0.953020134228188	1	0.983221476510067	1	1	1	1	1	1	1
Sample.50	0.964765100671141	1	0.934563758389262	0.959731543624161	0.988255033557047	0.949664429530201	0.963087248322148	1	1	1	1	1	0.949664429530201	0.981543624161074	1	0.976510067114094	0.988255033557047	1	0.978187919463087	0.949664429530201	0.949664429530201	0.916107382550336	1	0.958053691275168	1	0.968120805369127	0.971476510067114	0.991610738255034	1	1	1	1	0.929530201342282	0.991610738255034	1	0.976510067114094	1	1	0.949664429530201	0.954697986577181	0.988255033557047	0.969798657718121	1	0.949664429530201	1	1	0.971476510067114	1	0.991610738255034	0	1	1	1	1	0.979865771812081	0.988255033557047	0.988255033557047	1	0.98993288590604	0.87248322147651	0.927852348993289	0.99496644295302	0.988255033557047	1	0.983221476510067	1	1	0.949664429530201	1	0.949664429530201	0.983221476510067	0.983221476510067	1	0.951342281879195	1	1	1	0.983221476510067	0.983221476510067	1	0.986577181208054	0.983221476510067	0.949664429530201	0.988255033557047	0.978187919463087	1	1	0.973154362416107	1	0.983221476510067
Sample.51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sample.52	0.917785234899329	0.98993288590604	0.99496644295302	0.917785234899329	0.973154362416107	0.98993288590604	0.974832214765101	1	0.98993288590604	0.98489932885906	0.983221476510067	0.979865771812081	0.976510067114094	1	0.959731543624161	0.993288590604027	0.959731543624161	1	0.932885906040268	0.98993288590604	0.98993288590604	0.98993288590604	0.976510067114094	0.983221476510067	0.936241610738255	1	0.978187919463087	1	1	1	1	0.993288590604027	0.98993288590604	0.911073825503356	1	1	1	0.983221476510067	1	0.98993288590604	0.860738255033557	0.979865771812081	1	0.958053691275168	0.906040268456376	0.98993288590604	0.968120805369127	0.978187919463087	0.976510067114094	1	1	0	1	1	1	0.979865771812081	1	1	1	0.976510067114094	0.98993288590604	0.966442953020134	0.98993288590604	1	0.956375838926175	0.976510067114094	0.949664429530201	0.983221476510067	1	0.98993288590604	1	1	1	1	0.981543624161074	0.988255033557047	0.963087248322148	1	1	1	0.951342281879195	1	0.983221476510067	0.978187919463087	1	0.936241610738255	1	1	1	1
Sample.53	0.988255033557047	1	0.949664429530201	0.973154362416107	0.974832214765101	0.988255033557047	0.98489932885906	1	1	0.953020134228188	1	1	0.988255033557047	1	1	1	1	1	1	0.949664429530201	1	0.971476510067114	1	0.988255033557047	1	1	1	1	1	1	0.973154362416107	1	0.958053691275168	0.988255033557047	1	1	0.979865771812081	0.988255033557047	1	1	1	0.996644295302013	1	0.993288590604027	1	0.991610738255034	1	0.988255033557047	1	1	1	1	0	1	0.988255033557047	1	1	0.964765100671141	0.988255033557047	0.988255033557047	1	1	1	1	0.988255033557047	1	1	0.993288590604027	1	1	1	1	1	1	1	1	1	1	0.98993288590604	1	1	0.969798657718121	1	1	1	1	0.988255033557047	1	1	1
Sample.54	1	1	0.966442953020134	1	1	1	0.993288590604027	1	1	0.991610738255034	1	1	1	1	1	1	1	1	0.98993288590604	1	1	1	1	1	1	1	1	1	1	1	1	0.976510067114094	0.996644295302013	0.988255033557047	1	1	1	0.988255033557047	1	1	1	0.968120805369127	1	1	1	1	1	0.942953020134228	1	1	1	1	1	0	1	1	1	1	0.88255033557047	1	0.921140939597315	1	1	1	0.966442953020134	1	1	0.991610738255034	1	1	1	1	1	1	1	0.98489932885906	1	1	1	1	1	1	1	1	1	0.99496644295302	0.956375838926175	1	1	1
Sample.55	0.971476510067114	1	0.993288590604027	0.983221476510067	0.988255033557047	0.988255033557047	0.953020134228188	1	1	0.983221476510067	1	1	0.956375838926175	0.986577181208054	1	1	0.996644295302013	1	0.996644295302013	1	1	0.983221476510067	1	0.906040268456376	1	0.295302013422819	0.961409395973154	1	1	1	0.99496644295302	0.946308724832215	0.983221476510067	0.976510067114094	1	1	1	0.973154362416107	1	1	0.996644295302013	0.996644295302013	1	1	1	0.991610738255034	0.996644295302013	0.959731543624161	1	0.979865771812081	1	1	0.988255033557047	1	0	0.996644295302013	0.996644295302013	1	0.936241610738255	0.847315436241611	0.942953020134228	1	1	1	0.682885906040268	1	1	1	1	1	0.808724832214765	0.619127516778524	1	1	1	1	1	0.791946308724832	0.525167785234899	1	1	0.602348993288591	1	0.996644295302013	0.946308724832215	1	0.956375838926175	0.875838926174497	1	0.604026845637584
Sample.56	0.978187919463087	1	1	0.983221476510067	0.986577181208054	1	0.991610738255034	0.99496644295302	1	0.98489932885906	0.758389261744966	0.805369127516778	1	1	0.840604026845638	1	0.815436241610738	0.991610738255034	0.956375838926175	1	1	1	1	0.976510067114094	0.894295302013423	1	0.953020134228188	0.988255033557047	1	1	1	1	1	0.991610738255034	1	0.968120805369127	1	1	1	1	0.897651006711409	1	1	1	0.879194630872483	1	0.942953020134228	0.991610738255034	0.969798657718121	0.988255033557047	1	0.979865771812081	1	1	0.996644295302013	0	0.961409395973154	1	1	1	1	0.979865771812081	1	1	0.986577181208054	0.879194630872483	1	0.981543624161074	0.986577181208054	1	1	0.996644295302013	1	1	0.991610738255034	0.983221476510067	0.98489932885906	1	1	1	0.98993288590604	1	1	0.961409395973154	0.961409395973154	1	1	1	1	1
Sample.57	1	1	0.971476510067114	0.991610738255034	1	1	0.979865771812081	0.983221476510067	0.98489932885906	1	1	1	1	1	1	1	0.986577181208054	1	0.99496644295302	0.951342281879195	1	1	0.983221476510067	0.958053691275168	1	1	0.921140939597315	1	1	1	1	0.932885906040268	0.946308724832215	1	1	0.98993288590604	0.993288590604027	1	1	1	0.884228187919463	0.986577181208054	1	0.988255033557047	0.986577181208054	1	0.966442953020134	1	1	0.988255033557047	1	1	1	1	0.996644295302013	0.961409395973154	0	0.991610738255034	0.98993288590604	0.983221476510067	1	1	0.996644295302013	1	0.969798657718121	1	1	1	1	1	1	1	0.983221476510067	0.963087248322148	0.983221476510067	1	1	1	1	1	0.988255033557047	1	1	0.833892617449664	0.875838926174497	0.934563758389262	0.951342281879195	1	1	1
Sample.58	0.941275167785235	1	0.833892617449664	0.953020134228188	0.966442953020134	1	0.944630872483222	1	1	0.894295302013423	1	1	0.98489932885906	1	0.98993288590604	1	0.976510067114094	0.959731543624161	0.981543624161074	1	1	1	0.979865771812081	0.966442953020134	1	0.961409395973154	0.968120805369127	1	1	1	0.973154362416107	0.964765100671141	0.966442953020134	1	1	1	0.979865771812081	0.958053691275168	1	0.961409395973154	1	1	1	0.993288590604027	1	1	0.973154362416107	0.951342281879195	0.988255033557047	1	1	1	0.964765100671141	1	1	1	0.991610738255034	0	1	1	1	0.958053691275168	0.996644295302013	1	1	1	1	0.993288590604027	1	1	0.98993288590604	1	1	1	0.993288590604027	0.988255033557047	0.998322147651007	0.974832214765101	0.818791946308725	1	1	0.926174496644295	1	1	0.974832214765101	1	1	0.968120805369127	1	1
Sample.59	0.958053691275168	0.98489932885906	0.993288590604027	0.953020134228188	0.98993288590604	0.979865771812081	0.916107382550336	0.973154362416107	0.983221476510067	0.978187919463087	1	1	0.916107382550336	0.976510067114094	0.964765100671141	1	1	1	1	1	1	0.983221476510067	0.98993288590604	0.912751677852349	1	0.979865771812081	0.98993288590604	1	1	1	0.99496644295302	0.899328859060403	0.973154362416107	0.936241610738255	1	1	0.966442953020134	0.973154362416107	1	1	1	0.993288590604027	1	0.98993288590604	0.98993288590604	0.991610738255034	0.993288590604027	0.874161073825503	1	0.98993288590604	1	1	0.988255033557047	0.88255033557047	0.936241610738255	1	0.98993288590604	1	0	0.89261744966443	0.98993288590604	0.973154362416107	1	1	0.807046979865772	1	0.914429530201342	0.996644295302013	0.998322147651007	1	0.979865771812081	0.979865771812081	0.969798657718121	0.968120805369127	0.986577181208054	0.971476510067114	1	0.979865771812081	0.979865771812081	1	0.98993288590604	0.979865771812081	1	0.98993288590604	0.979865771812081	0.921140939597315	0.825503355704698	0.979865771812081	1	0.979865771812081
Sample.60	0.971476510067114	1	0.993288590604027	0.986577181208054	0.988255033557047	0.988255033557047	0.929530201342282	0.956375838926175	1	0.983221476510067	1	1	0.889261744966443	0.986577181208054	1	1	1	1	1	1	1	0.949664429530201	0.914429530201342	0.87751677852349	0.968120805369127	0.885906040268456	0.964765100671141	1	1	1	0.99496644295302	0.978187919463087	0.944630872483222	0.976510067114094	1	1	1	0.973154362416107	1	1	1	0.966442953020134	1	0.988255033557047	0.986577181208054	0.991610738255034	1	0.931208053691275	0.968120805369127	0.87248322147651	1	0.976510067114094	0.988255033557047	1	0.847315436241611	1	0.983221476510067	1	0.89261744966443	0	0.88758389261745	0.98489932885906	0.98489932885906	1	0.823825503355705	0.966442953020134	0.973154362416107	1	0.946308724832215	1	0.936241610738255	0.837248322147651	0.919463087248322	0.919463087248322	0.954697986577181	0.988255033557047	1	0.87751677852349	0.88758389261745	1	0.988255033557047	0.880872483221476	0.983221476510067	0.919463087248322	0.944630872483222	0.981543624161074	0.922818791946309	0.932885906040268	1	0.87751677852349
Sample.61	1	0.968120805369127	0.961409395973154	1	0.988255033557047	0.968120805369127	0.996644295302013	1	1	1	1	1	1	1	1	1	0.968120805369127	1	1	0.968120805369127	0.968120805369127	0.934563758389262	1	1	0.99496644295302	0.942953020134228	0.964765100671141	1	1	1	1	1	0.947986577181208	0.991610738255034	1	1	0.983221476510067	1	1	0.968120805369127	1	0.906040268456376	1	0.968120805369127	1	0.968120805369127	1	0.961409395973154	1	0.927852348993289	1	0.98993288590604	1	0.921140939597315	0.942953020134228	1	1	1	0.98993288590604	0.88758389261745	0	1	1	1	0.907718120805369	1	1	1	1	0.968120805369127	0.958053691275168	0.942953020134228	1	1	1	1	1	0.942953020134228	0.942953020134228	1	1	0.942953020134228	1	1	0.98993288590604	1	0.951342281879195	0.954697986577181	1	0.942953020134228
Sample.62	0.865771812080537	0.98993288590604	0.958053691275168	0.817114093959732	0.894295302013423	0.988255033557047	0.885906040268456	0.976510067114094	0.988255033557047	0.914429530201342	0.988255033557047	0.951342281879195	1	0.991610738255034	0.963087248322148	0.996644295302013	0.968120805369127	0.924496644295302	0.845637583892617	1	0.986577181208054	1	1	0.906040268456376	1	0.954697986577181	0.917785234899329	0.983221476510067	1	1	1	0.936241610738255	1	0.979865771812081	1	0.991610738255034	1	1	1	1	0.946308724832215	0.991610738255034	0.983221476510067	1	0.988255033557047	1	0.701342281879195	0.916107382550336	0.974832214765101	0.99496644295302	1	0.966442953020134	1	1	1	0.979865771812081	1	0.958053691275168	0.973154362416107	0.98489932885906	1	0	0.921140939597315	1	0.983221476510067	0.988255033557047	1	0.949664429530201	0.983221476510067	1	0.98993288590604	1	1	0.99496644295302	0.986577181208054	0.850671140939597	0.988255033557047	0.969798657718121	0.969798657718121	0.99496644295302	0.963087248322148	0.986577181208054	0.976510067114094	1	1	0.983221476510067	1	0.969798657718121	1	1
